8.150000000000000994e-03,2.164301612280977949e+00
8.200000000000000691e-03,2.898679956309048400e+00
8.250000000000000389e-03,3.362350344366305421e+00
8.300000000000000086e-03,3.287881978033632357e+00
8.349999999999999784e-03,2.781819957300995849e+00
8.400000000000001216e-03,1.549113717023096193e+00
8.450000000000000913e-03,2.186685251160109367e+00
8.500000000000000611e-03,1.447997068546013733e+00
8.550000000000000308e-03,1.310195445100545086e+00
8.600000000000000006e-03,1.638292628802450412e+00
8.649999999999999703e-03,1.971319318600870840e+00
8.700000000000001135e-03,2.504538462997999204e+00
8.750000000000000833e-03,2.171100241506934925e+00
8.800000000000000530e-03,1.405591967293102984e+00
8.850000000000000228e-03,2.157512342736399802e+00
8.899999999999999925e-03,1.706703522895450131e+00
8.949999999999999623e-03,1.634646322332173440e+00
9.000000000000001055e-03,1.072329098739396080e+00
9.050000000000000752e-03,1.353492999406920472e+00
9.100000000000000450e-03,1.078007270559075970e+00
9.150000000000000147e-03,1.772458037644889961e+00
9.199999999999999845e-03,1.208642497444119224e+00
9.250000000000001277e-03,1.060757975659648134e+00
9.300000000000000974e-03,1.044732394578848922e+00
9.350000000000000672e-03,9.737592221645938739e-01
9.400000000000000369e-03,1.316183974194230277e+00
9.450000000000000067e-03,1.299340880043574842e+00
9.499999999999999764e-03,1.384366272666497810e+00
9.550000000000001196e-03,5.150199229797105538e-01
9.600000000000000894e-03,1.213745889041497827e+00
9.650000000000000591e-03,1.478123447278680391e+00
9.700000000000000289e-03,1.455240389921546473e+00
9.749999999999999986e-03,8.336066825397824287e-01
9.799999999999999684e-03,-5.550701055907555359e-01
9.850000000000001116e-03,9.301053092558595470e-01
9.900000000000000813e-03,8.299677387137445184e-01
9.950000000000000511e-03,-8.888277754457060142e-01
1.000000000000000021e-02,-3.446685425720066864e-01
1.004999999999999991e-02,-4.343421464048355940e-01
1.010000000000000134e-02,3.238304495957648466e-01
1.015000000000000104e-02,-1.491967733201454704e-02
1.020000000000000073e-02,-7.493085052396291079e-01
1.025000000000000043e-02,-1.019564355656018328e+00
1.030000000000000013e-02,-1.133480782674026077e+00
1.034999999999999983e-02,-1.357765097016196298e+00
1.040000000000000126e-02,-4.552069027131755430e-02
1.045000000000000095e-02,1.669653355428631913e-01
1.050000000000000065e-02,-1.342419648564742385e+00
1.055000000000000035e-02,-3.698201174673009239e-01
1.060000000000000005e-02,-3.461912813362055807e-02
1.064999999999999974e-02,-1.630482026271681262e+00
1.070000000000000118e-02,-9.469273032712763882e-01
1.075000000000000087e-02,-1.288601457435900155e+00
1.080000000000000057e-02,-2.937275808312718173e-01
1.085000000000000027e-02,-5.801814276504539958e-01
1.089999999999999997e-02,-2.362859302304715747e+00
1.094999999999999966e-02,-2.067547077585873971e+00
1.100000000000000110e-02,-8.491168224506040474e-01
1.105000000000000079e-02,-1.471104944268883052e+00
1.110000000000000049e-02,-1.648050966475653967e+00
1.115000000000000019e-02,-1.147747062577986199e+00
1.119999999999999989e-02,-1.312539352999854581e+00
1.125000000000000132e-02,-1.003924462983174282e+00
1.130000000000000102e-02,-2.332342967871385842e+00
1.135000000000000071e-02,-2.962263732712765218e+00
1.140000000000000041e-02,-1.744330887198845437e+00
1.145000000000000011e-02,-3.099419751079630192e+00
1.149999999999999981e-02,-2.139594050580261975e+00
1.155000000000000124e-02,-1.620176365950976471e+00
1.160000000000000094e-02,-2.614711890509732406e+00
1.165000000000000063e-02,-2.274975662662083842e+00
1.170000000000000033e-02,-3.202346755967754977e+00
1.175000000000000003e-02,-3.297021411078781661e+00
1.179999999999999973e-02,-2.467023831154174562e+00
1.185000000000000116e-02,-2.016147759322289623e+00
1.190000000000000085e-02,-1.810740957266375073e+00
1.195000000000000055e-02,-3.812748798286602181e+00
1.200000000000000025e-02,-2.096961606291062985e+00
1.204999999999999995e-02,-2.979864618416888433e+00
1.210000000000000138e-02,-3.365823931291469950e+00
1.215000000000000108e-02,-3.331383951245470598e+00
1.220000000000000077e-02,-3.031341035828046149e+00
1.225000000000000047e-02,-3.551846469828810804e+00
1.230000000000000017e-02,-4.015541378169980469e+00
1.234999999999999987e-02,-2.633935760742183163e+00
1.240000000000000130e-02,-3.009756649971033760e+00
1.245000000000000100e-02,-3.259854103032511663e+00
1.250000000000000069e-02,-3.090415844600108652e+00
1.255000000000000039e-02,-2.618579680515796149e+00
1.260000000000000009e-02,-4.294657335216780503e+00
1.264999999999999979e-02,-3.049817940471671651e+00
1.270000000000000122e-02,-3.105946733931883585e+00
1.275000000000000092e-02,-4.115334178441133695e+00
1.280000000000000061e-02,-3.735013031741705625e+00
1.285000000000000031e-02,-3.985361828646412086e+00
1.290000000000000001e-02,-4.562102544682626437e+00
1.295000000000000144e-02,-4.132628147383465844e+00
1.300000000000000114e-02,-4.739967230031520984e+00
1.305000000000000084e-02,-3.226342346242259573e+00
1.310000000000000053e-02,-4.760476115943696129e+00
1.315000000000000023e-02,-3.911273904609420704e+00
1.319999999999999993e-02,-4.081614616376416649e+00
1.325000000000000136e-02,-3.313885513594278187e+00
1.330000000000000106e-02,-3.716513935409594183e+00
1.335000000000000075e-02,-4.622775842005255598e+00
1.340000000000000045e-02,-4.629300923742646567e+00
1.345000000000000015e-02,-5.319031905860858167e+00
1.349999999999999985e-02,-5.351357163620836133e+00
1.355000000000000128e-02,-4.868190993271729994e+00
1.360000000000000098e-02,-3.624473777621927351e+00
1.365000000000000067e-02,-5.457932295268988376e+00
1.370000000000000037e-02,-5.235286648606411575e+00
1.375000000000000007e-02,-4.347025438157602117e+00
1.380000000000000150e-02,-4.927958799502129672e+00
1.385000000000000120e-02,-5.306066094640375042e+00
1.390000000000000090e-02,-3.809634148620247629e+00
1.395000000000000059e-02,-5.644888102917916761e+00
1.400000000000000029e-02,-4.559163321232775345e+00
1.404999999999999999e-02,-4.921427222095643650e+00
1.410000000000000142e-02,-5.110792651790727170e+00
1.415000000000000112e-02,-5.432925128723855579e+00
1.420000000000000082e-02,-5.517297029435328071e+00
1.425000000000000051e-02,-5.050594865075440865e+00
1.430000000000000021e-02,-4.374892164737516964e+00
1.434999999999999991e-02,-4.959660666845350896e+00
1.440000000000000134e-02,-4.356803987356665964e+00
1.445000000000000104e-02,-4.168221949531715431e+00
1.450000000000000074e-02,-5.592229228966855814e+00
1.455000000000000043e-02,-4.190814790669334045e+00
1.460000000000000013e-02,-4.797766314571871860e+00
1.465000000000000156e-02,-5.128529306525338782e+00
1.470000000000000126e-02,-4.951098304820741092e+00
1.475000000000000096e-02,-4.204653071565101818e+00
1.480000000000000066e-02,-5.206202983305310283e+00
1.485000000000000035e-02,-5.805863208359388850e+00
1.490000000000000005e-02,-4.078055386547624117e+00
1.495000000000000148e-02,-5.762625925166926066e+00
1.500000000000000118e-02,-5.786345371266426341e+00
1.505000000000000088e-02,-4.555996166037775907e+00
1.510000000000000057e-02,-5.375856256636915020e+00
1.515000000000000027e-02,-5.414517571261716178e+00
1.519999999999999997e-02,-4.691047103448241273e+00
1.525000000000000140e-02,-4.201673846611753582e+00
1.530000000000000110e-02,-5.286645272328772016e+00
1.535000000000000080e-02,-4.155373862131620299e+00
1.540000000000000049e-02,-4.721088831713427858e+00
1.545000000000000019e-02,-4.734460722921482123e+00
1.549999999999999989e-02,-4.873387952540833012e+00
1.555000000000000132e-02,-5.901105929987487286e+00
1.560000000000000102e-02,-5.595329055586065081e+00
1.565000000000000072e-02,-4.541979592027604262e+00
1.570000000000000215e-02,-4.492765829450305226e+00
1.575000000000000011e-02,-5.668059680134074796e+00
1.580000000000000154e-02,-4.568933746253506456e+00
1.584999999999999951e-02,-4.874175175691426887e+00
1.590000000000000094e-02,-4.647544009310903057e+00
1.595000000000000237e-02,-4.980703676171284400e+00
1.600000000000000033e-02,-5.319589953936748827e+00
1.605000000000000177e-02,-5.019492899179260448e+00
1.609999999999999973e-02,-3.766777067441129834e+00
1.615000000000000116e-02,-5.300216892368334598e+00
1.619999999999999912e-02,-3.924289422500430558e+00
1.625000000000000056e-02,-4.556907452230356981e+00
1.630000000000000199e-02,-5.439040368821936866e+00
1.634999999999999995e-02,-3.934573898809333947e+00
1.640000000000000138e-02,-5.489560833337439938e+00
1.644999999999999934e-02,-3.815719348479757578e+00
1.650000000000000078e-02,-4.778037211901626335e+00
1.655000000000000221e-02,-3.581590089340436656e+00
1.660000000000000017e-02,-3.927544921925683497e+00
1.665000000000000160e-02,-4.626306884263119201e+00
1.669999999999999957e-02,-4.053048173641149887e+00
1.675000000000000100e-02,-3.289750790084013055e+00
1.680000000000000243e-02,-4.879450955997792327e+00
1.685000000000000039e-02,-4.767898940950701103e+00
1.690000000000000183e-02,-4.556999726905725190e+00
1.694999999999999979e-02,-3.449423751086408529e+00
1.700000000000000122e-02,-4.551224564608705947e+00
1.704999999999999918e-02,-4.505654879810721880e+00
1.710000000000000062e-02,-3.721368577736022143e+00
1.715000000000000205e-02,-3.733000885577743233e+00
1.720000000000000001e-02,-4.015087995297454526e+00
1.725000000000000144e-02,-3.699800698314289704e+00
1.729999999999999941e-02,-4.688363740716522621e+00
1.735000000000000084e-02,-4.687231983129192869e+00
1.740000000000000227e-02,-4.589503967030059250e+00
1.745000000000000023e-02,-4.480629288723727122e+00
1.750000000000000167e-02,-2.994086627560234248e+00
1.754999999999999963e-02,-2.521267040580589480e+00
1.760000000000000106e-02,-4.173458568359253995e+00
1.765000000000000249e-02,-3.594520034338812842e+00
1.770000000000000046e-02,-4.277302645085699240e+00
1.775000000000000189e-02,-3.379280761092760876e+00
1.779999999999999985e-02,-2.863780707255933144e+00
1.785000000000000128e-02,-2.877944462499161027e+00
1.789999999999999925e-02,-2.261423744162887939e+00
1.795000000000000068e-02,-2.898718149240317121e+00
1.800000000000000211e-02,-3.833385886009916810e+00
1.805000000000000007e-02,-3.122372429298032603e+00
1.810000000000000150e-02,-2.892207687339559463e+00
1.814999999999999947e-02,-3.073484419940719636e+00
1.820000000000000090e-02,-3.610085802676842093e+00
1.825000000000000233e-02,-2.357555778902103327e+00
1.830000000000000029e-02,-2.567553993272649215e+00
1.835000000000000173e-02,-2.058610666905151376e+00
1.839999999999999969e-02,-2.679599751800261664e+00
1.845000000000000112e-02,-3.198536592643664633e+00
1.850000000000000255e-02,-2.739325378364006802e+00
1.855000000000000052e-02,-2.847547553472606019e+00
1.860000000000000195e-02,-2.207413030340975801e+00
1.864999999999999991e-02,-2.750361537193627193e+00
1.870000000000000134e-02,-2.828586906087620534e+00
1.874999999999999931e-02,-1.863619100745558699e+00
1.880000000000000074e-02,-2.559047653361869124e+00
1.885000000000000217e-02,-2.558320202767009555e+00
1.890000000000000013e-02,-2.452920121239971607e+00
1.895000000000000157e-02,-1.208797204600875697e+00
1.899999999999999953e-02,-9.317741976879163612e-01
1.905000000000000096e-02,-8.506798890105622402e-01
1.910000000000000239e-02,-1.243369932507242925e+00
1.915000000000000036e-02,-1.048951017615468384e+00
1.920000000000000179e-02,-7.360720420201887215e-01
1.924999999999999975e-02,-1.311921238848666738e+00
1.930000000000000118e-02,-1.071197829411373093e+00
1.935000000000000261e-02,-5.878453860535748365e-01
1.940000000000000058e-02,-6.691342402512328036e-01
1.945000000000000201e-02,-6.420087662508151549e-01
1.949999999999999997e-02,-4.895531234969168199e-01
1.955000000000000140e-02,-6.333541429493978470e-01
1.959999999999999937e-02,-1.198829062031280035e+00
1.965000000000000080e-02,-9.370728870528551857e-01
1.970000000000000223e-02,-8.794313902967754171e-02
1.975000000000000019e-02,-5.544777776733710306e-01
1.980000000000000163e-02,4.029037184865986165e-01
1.984999999999999959e-02,-4.872883477029446020e-01
1.990000000000000102e-02,1.816537367465048680e-01
1.995000000000000245e-02,-8.474024478882777878e-01
2.000000000000000042e-02,-4.009233196949432143e-01
2.005000000000000185e-02,7.807126726226973901e-01
2.009999999999999981e-02,-4.918601110617201178e-01
2.015000000000000124e-02,4.873588995892701448e-01
2.020000000000000268e-02,-6.304900708688546684e-01
2.025000000000000064e-02,6.108683955344818006e-01
2.030000000000000207e-02,3.733866312377827623e-01
2.035000000000000003e-02,1.347469605449320706e+00
2.040000000000000147e-02,1.277578017820896861e+00
2.044999999999999943e-02,1.250912789057272212e+00
2.050000000000000086e-02,4.595586315267331523e-01
2.055000000000000229e-02,1.197733529072902758e+00
2.060000000000000026e-02,2.464436713831666959e-01
2.065000000000000169e-02,9.934837924762049965e-01
2.069999999999999965e-02,8.694577628888666698e-01
2.075000000000000108e-02,1.106546038003744847e+00
2.080000000000000251e-02,7.916335770695777097e-01
2.085000000000000048e-02,7.428045512973038278e-01
2.090000000000000191e-02,1.434657533696567455e+00
2.094999999999999987e-02,1.777442648165120431e+00
2.100000000000000130e-02,1.670620009526475824e+00
2.105000000000000274e-02,2.525648663641527847e+00
2.110000000000000070e-02,1.806588135459341604e+00
2.115000000000000213e-02,1.065869480134005842e+00
2.120000000000000009e-02,2.123853141942232625e+00
2.125000000000000153e-02,1.546570924323975360e+00
2.129999999999999949e-02,2.862816605267641812e+00
2.135000000000000092e-02,1.317372257763224974e+00
2.140000000000000235e-02,2.044210149520603537e+00
2.145000000000000032e-02,2.547168536859602206e+00
2.150000000000000175e-02,3.208948672554403636e+00
2.154999999999999971e-02,2.383450871440823793e+00
2.160000000000000114e-02,2.169020944742592327e+00
2.165000000000000258e-02,3.029877467557960724e+00
2.170000000000000054e-02,3.119127508716245778e+00
2.175000000000000197e-02,3.439838756568224465e+00
2.179999999999999993e-02,3.122006574197531581e+00
2.185000000000000137e-02,2.000318827672020738e+00
2.189999999999999933e-02,3.793305707194011944e+00
2.195000000000000076e-02,3.736390347173552229e+00
2.200000000000000219e-02,2.809460237740935007e+00
2.205000000000000016e-02,3.320696200412151189e+00
2.210000000000000159e-02,3.733120234419919470e+00
2.214999999999999955e-02,3.959981078164596990e+00
2.220000000000000098e-02,3.633186804179512119e+00
2.225000000000000241e-02,2.428427172529724842e+00
2.230000000000000038e-02,2.442216353375683546e+00
2.235000000000000181e-02,3.097623899660297386e+00
2.239999999999999977e-02,3.334725388803472690e+00
2.245000000000000120e-02,3.102224711917455302e+00
2.250000000000000264e-02,4.034509601999401340e+00
2.255000000000000060e-02,4.118017925132696710e+00
2.260000000000000203e-02,3.444235323858546138e+00
2.264999999999999999e-02,4.094234665570373188e+00
2.270000000000000143e-02,3.135614133841663431e+00
2.274999999999999939e-02,4.704814574075579792e+00
2.280000000000000082e-02,3.335523230099268766e+00
2.285000000000000225e-02,3.214603337288345131e+00
2.290000000000000022e-02,3.715080462997812027e+00
2.295000000000000165e-02,4.724521152110376043e+00
2.299999999999999961e-02,4.241556908718091101e+00
2.305000000000000104e-02,4.462966046054331670e+00
2.310000000000000248e-02,4.771962650770026571e+00
2.315000000000000044e-02,3.950850956283933790e+00
2.320000000000000187e-02,5.140679893051011362e+00
2.324999999999999983e-02,5.237852755498931145e+00
2.330000000000000127e-02,4.374054281055163251e+00
2.335000000000000270e-02,4.841890647972320494e+00
2.340000000000000066e-02,5.089058677449106227e+00
2.345000000000000209e-02,4.602107613170363543e+00
2.350000000000000006e-02,3.715421324160582017e+00
2.355000000000000149e-02,4.803747946707503935e+00
2.359999999999999945e-02,4.435540216059264296e+00
2.365000000000000088e-02,5.265512491064057166e+00
2.370000000000000231e-02,4.007286798057094757e+00
2.375000000000000028e-02,3.642951159962704466e+00
2.380000000000000171e-02,4.006561731896612244e+00
2.384999999999999967e-02,4.018829473701741151e+00
2.390000000000000110e-02,4.473022259051947280e+00
2.395000000000000254e-02,4.146020466650107039e+00
2.400000000000000050e-02,4.423206900669848451e+00
2.405000000000000193e-02,4.957102931593601269e+00
2.409999999999999989e-02,4.111368608777420164e+00
2.415000000000000133e-02,4.791956968517611770e+00
2.420000000000000276e-02,4.554049648434808084e+00
2.425000000000000072e-02,3.871669233647949682e+00
2.430000000000000215e-02,5.227974557202693440e+00
2.435000000000000012e-02,4.899135783554576129e+00
2.440000000000000155e-02,5.463877682225070309e+00
2.444999999999999951e-02,5.679252915958467263e+00
2.450000000000000094e-02,4.034518167725839710e+00
2.455000000000000238e-02,5.378331114295376914e+00
2.460000000000000034e-02,4.879150703325625393e+00
2.465000000000000177e-02,5.718290071628266524e+00
2.469999999999999973e-02,4.208825071479944668e+00
2.475000000000000117e-02,5.662142578687281436e+00
2.480000000000000260e-02,4.849343164610042223e+00
2.485000000000000056e-02,4.179845213438158069e+00
2.490000000000000199e-02,4.921836127266744576e+00
2.494999999999999996e-02,5.753633775156242081e+00
2.500000000000000139e-02,4.146871012744026253e+00
2.505000000000000282e-02,4.756842319089761517e+00
2.510000000000000078e-02,4.157741667151777065e+00
2.515000000000000221e-02,4.008564343590172996e+00
2.520000000000000018e-02,5.643519634853697120e+00
2.525000000000000161e-02,5.086072520965255528e+00
2.529999999999999957e-02,5.119189544225131172e+00
2.535000000000000100e-02,5.768371176266683165e+00
2.540000000000000244e-02,4.130544308365342587e+00
2.545000000000000040e-02,5.838798048024212761e+00
2.550000000000000183e-02,5.444623083232265515e+00
2.554999999999999979e-02,5.627333513602907900e+00
2.560000000000000123e-02,5.541863766479046660e+00
2.565000000000000266e-02,4.683718070613871021e+00
2.570000000000000062e-02,3.925966362732481674e+00
2.575000000000000205e-02,5.856918650672814586e+00
2.580000000000000002e-02,5.108727033920591687e+00
2.585000000000000145e-02,5.246142053164258634e+00
2.590000000000000288e-02,5.192746299212788408e+00
2.595000000000000084e-02,4.376465361910360841e+00
2.600000000000000228e-02,5.069092604473684816e+00
2.605000000000000024e-02,4.631947928016291627e+00
2.610000000000000167e-02,4.157973189535148606e+00
2.614999999999999963e-02,4.676294085313832838e+00
2.620000000000000107e-02,4.584388198150736393e+00
2.625000000000000250e-02,4.223260514010320321e+00
2.630000000000000046e-02,5.087650736468264157e+00
2.635000000000000189e-02,5.374805616625837779e+00
2.639999999999999986e-02,4.720237624600925663e+00
2.645000000000000129e-02,3.536529179671874967e+00
2.650000000000000272e-02,4.543921524911154641e+00
2.655000000000000068e-02,4.680553035324418687e+00
2.660000000000000211e-02,5.012520067852018535e+00
2.665000000000000008e-02,3.950016975797251639e+00
2.670000000000000151e-02,3.772510727785681084e+00
2.675000000000000294e-02,4.010692890824195445e+00
2.680000000000000090e-02,3.542864444116300859e+00
2.685000000000000234e-02,4.737736918833372002e+00
2.690000000000000030e-02,3.189615866866070348e+00
2.695000000000000173e-02,4.220329335200641019e+00
2.699999999999999969e-02,4.711520062435181622e+00
2.705000000000000113e-02,3.063221603704534779e+00
2.710000000000000256e-02,3.279709111783557507e+00
2.715000000000000052e-02,4.886034937191979566e+00
2.720000000000000195e-02,3.467667300445857137e+00
2.724999999999999992e-02,4.337792006834220615e+00
2.730000000000000135e-02,2.807383283252644635e+00
2.735000000000000278e-02,3.632077070022117216e+00
2.740000000000000074e-02,2.730688868367360023e+00
2.745000000000000218e-02,3.081549261401203665e+00
2.750000000000000014e-02,2.570102590356385441e+00
2.755000000000000157e-02,3.838303798454930416e+00
2.760000000000000300e-02,3.330883144409458207e+00
2.765000000000000097e-02,3.069068241406662345e+00
2.770000000000000240e-02,3.147505161005000218e+00
2.775000000000000036e-02,3.607680530975537536e+00
2.780000000000000179e-02,2.704877364771427040e+00
2.784999999999999976e-02,2.435403156444110095e+00
2.790000000000000119e-02,2.148284609348568353e+00
2.795000000000000262e-02,3.309730036661414410e+00
2.800000000000000058e-02,3.267909909522087375e+00
2.805000000000000202e-02,2.353506720179724621e+00
2.809999999999999998e-02,2.840896718476861427e+00
2.815000000000000141e-02,3.683869929006037935e+00
2.820000000000000284e-02,2.625887205245024170e+00
2.825000000000000080e-02,3.144751323685622157e+00
2.830000000000000224e-02,2.246258527338933497e+00
2.835000000000000020e-02,2.581442138756585791e+00
2.840000000000000163e-02,2.966252056489509847e+00
2.845000000000000306e-02,2.735503683428555988e+00
2.850000000000000103e-02,2.464690854275485066e+00
2.855000000000000246e-02,1.789030239286552915e+00
2.860000000000000042e-02,1.241805374110747096e+00
2.865000000000000185e-02,2.022042651384921008e+00
